id,comment,label
554,ප් රසිද්ධියේ දූෂණ වංචා  මගඩි කරන එවුන් එළියෙ   එකෙක් කට අරින්නෙ නෑ උන් හිරේ යවන්න    මේක බොරුවක්  මේක තමයි අපේ රටේ මහලොකු නීතිය,0
555,ගෑණු 400ක් දූෂණය කරල ඒක ආඩම්බරෙන් කියන එකාට රජ සැප  කෝටි ගණන් රජයෙ දේපල සූරාකන පක්ෂ විපක්ෂ දේශපාළුවන්ට සුර සැප  පගා මරු නිලධාරින්ට ප් රමොෂන්  පාතාල කුඩුකාරයින්ට මැති ඇමතිකම්,0
556,කාගෙ හරි බොරු පැමිණිල්ලකට අහුවෙන දුප්පත් අසරණයෙකුට වරැද්ද නිවැරැද්ද හොයන්නෙ නැතිව මාංචු,0
557,අහිංසක මනුස්සයෙක්ට පාඩුවෙ ඉන්න දෙන්නෙ නැති  කැලෑ කපන උන් කුඩු ගෙන්නන උන් මිනීමරුවෝ නිදැල්ලෙ ඉන්න නිතීයක් තියන රටක් ලංකාව,0
558,මේ මනුස්සයට උදවු කරන්න පුළුවන් විදියක් දන්න කෙනෙක් කියන්න  ඇස් වලට කදුලු එනව මේව බලද්දි,0
559,තුක් නොදකින් යකෝ මේ ඇඬිල්ලට වාව්  ලස්සනයි  පට්ටයි කියලා කියන පිරිමිත් අපේ සමාජෙ ඉන්නව නේ මං අහලා තියෙන තරමින් නම් මනුස්සයෙක් පිරිමිකම ලබන්නත් ගොඩක් පින් කරලා තියෙන්න ඕන එහෙම ලබපු පිරිමිකම තව එකෙක් එක්ක නිදි වදපු ගෑනියෙක් නිසා බාල්දු කරන්න එපා යකෝ,0
560,බුකී කාරයෙක් සභාපති වුන එකේ උන් ඔට්ටු අල්ලන එක සාදාරණයි බන් මූ බුකිවලින් හොයනවට වඩා ක් රිකර් බෝර්ඩ් එකෙන් හොයන්න ඇති මේ වෙනකොට,0
561,match fixing කරපු පලියට board එකට සල්ලි හම්බවෙනවනම් ඕයි මොනා කරගන්න බැරිද  ලැජ්ජායි  සාක්ෂරතාව  0 යි,0
562,සමින්ද මල්ලි ලොකු දෙයක් ඇප දෙන්න පුලුවන්නම්  නැති නම් ඇතුලෙදිම මොනවා හරි කරලා මරලා දමාවි  කුඩු කාරයොයි   දේසපාලුවොයි  ඇප දෙන්න කුමයක් බලන්න,0
563,දෙරණෙ තිබ්බ program එකෙන් ඇත්ත එලි කල නිසා  බොරැ චෝදනාවකට හිරේ දාාලා පස්සේ කියාවි දැඩි ලෙස රෝගාතුර වී ජිවිතක්ෂයට පත් උනා කියලා,0
564,මේ මනුස්සය ඔය හොරකම කරල නෑ   බලන්න ඒ මූණ   මේක පැමිණිලි කරුවන්ගෙ බොරුවක්  ඒ මනුස්සය හිරේ හිටපු කෙනෙක් නිසා වෙන කෙනෙක් කරපු දේකට අහුකරල    ඔහු හොරෙක් නෙවෙයි,0
565,ඒක හරි සරලයිනේ බුකි කාරයෙක් උනාම දිනන එකවගේම පරදින එකෙනුත් ලාභ ගන්නව,0
566,කට්ටිය එකතු වෙලා කිය කිය හරි දාලා ඇප මුදල ගෙවලා මෙයාව එලියට ගන්න බලමුද අපි,0
567,සුවිශේෂී පාච්චාරණය කරව ගන්නේ නැතුව පාඩුවේ ඉන්න දෙන්න තිබුණේ එ්ක හින්දා ආයේම වරදක් නොකර ඒ මනුස්සයා හිරේට යනවා,0
568,ජනාධිපති සමාව දුන්න මනුස්සයෙක්ගෙන් interview එකක් ගද්දි තව හිතන්න තිබුණා  සම්පුර්ණ නිදහස ලබලා ආවා විතරයි කිව්වා,0
569,ඕන තරම් අනුන්ගේ දෙවල් හොරෙන් ගත්ත එවුන් සැප විදිනවා  මෙයා වැරදි කරලා ඇති  ඒත් ඒ තමන්ගේ නංගි වෙනුවෙන්  තව මොනාද මේ මනුස්සයට ජිවිතෙ ඉතුරු,0
570,me ahinsakaya ayeth hire thopita hodaknam wenna epa lokapalakadewiya ntaawath mewa penewa eththa katha kalaata daduwam derana ko ඉදිරිපත් wenna den pal horu iddi ai mea,0
571,මේ අහිංසක මනුස්සයටම ඇයි මෙහෙම කරන්නේ  අපේ රටේ කොච්චර නම ගිය උන් ඉන්නවද වැරදි කරන උන්ට කිසිම නීතියක් නැ  උන් කොච්චර දේවල් කරත් ඇස් පෙන්නේ නැ කන් ඇහෙන්නේ නැ වගේ ඉන්නවා,0
572,මේ වගේ මනුස්සයෙක්ව දැක්කොත් කොහොම හරි මොනාහරි කරලා හිරේ දාන්න තමයි හදන්නේ   මේ මනුස්සයා වෙනුවෙන් කතා කරන්න එකෙක් වත් නැ  ඇයි කාටවත් මේවා පෙන්නේ නැත්තේ  පව් අසරණ මනුස්සයා හිතේ කොච්චර ලොකු වේදනාවක් ඇද්ද,0
573,තොපේ නීති මේ වගේ මනුස්සයන්ට විතරයි   කාලකන්නින්ට රට බාර දුන්නම ඔහොම තාම වෙන්නේ   මේ මනුස්සයා වෙනුවෙන් කතා කරන්න එක මනුස්සයෙක් වත් නැද්ද අපේ රටේ,0
574,දයාසිරිට ප් රතිපත්තියක් තියනව යකෝ ඌ මොන ආණ්ඩුව ආවත් උගේ වාසියට වැඩ කරගන්නව ප් රතිපත්තියක් නැත්තෙ ඌට මොන බලු වැඩේ කරත් චන්දෙ දෙන ගොන් ජනතාවට,0
575,ඒ මනුස්සයට දැන් වත් ඉන්න දෙන්න ඒ මනුස්සයා සටන් වැදුනේ එයාගේ නංගි වෙනුවෙන්    මැරේන්න ලන් වෙලත් ඒ මනුස්සයට නිදහසේ ඉන්න නැහැ,0
